ID;CLASE;SUBCLASE;SUPERORDER;ORDER;SUBORDER;SUPERCOHORT;COHORT;SUBCOHORT;SUPERFAMILY;FAMILY;GENERA;SPECIE;G_SP;RESOURCE;METHOD;TAXONOMIC_LEVEL;ID_ESM_I
2658;Arachnida;Acari;Acariformes;Mesostigmata;Monogynaspida;;Gamasina;Dermanyssiae;Ascoidea;Ascidae;Gamasellodes;adriannae;Gamasellodes adriannae;m.fau;assay;SPECIE;251
2659;Arachnida;Acari;Acariformes;Mesostigmata;Monogynaspida;;Gamasina;Dermanyssiae;Ascoidea;Ascidae;Gamasellodes;adriannae;Gamasellodes adriannae;mites;assay;SPECIE;251
2660;Arachnida;Acari;Acariformes;Mesostigmata;Monogynaspida;;Gamasina;Dermanyssiae;Ascoidea;Ascidae;Iphidiozercon;sp.;Iphidiozercon sp.;m.fau;assay;GENERA;251
2661;Arachnida;Acari;Acariformes;Mesostigmata;Monogynaspida;;Gamasina;Dermanyssiae;Ascoidea;Ascidae;Zerconopsis;sp.;Zerconopsis sp.;m.fau;assay;GENERA;251
2662;Arachnida;Acari;Acariformes;Mesostigmata;Monogynaspida;;Gamasina;Dermanyssiae;Phytoseioidea ;Blattisociidae;Arrhenoseius;gloriosus;Arrhenoseius gloriosus;m.fau;assay;SPECIE;251
2663;Arachnida;Acari;Acariformes;Mesostigmata;Monogynaspida;;Gamasina;Dermanyssiae;Phytoseioidea ;Blattisociidae;Arrhenoseius;gloriosus;Arrhenoseius gloriosus;mites;assay;SPECIE;251
2664;Arachnida;Acari;Acariformes;Mesostigmata;Monogynaspida;;Gamasina;Dermanyssiae;Phytoseioidea ;Blattisociidae;Cheiroseius;sp.;Cheiroseius sp.;m.fau;assay;GENERA;251
2665;Arachnida;Acari;Acariformes;Mesostigmata;Monogynaspida;;Gamasina;Dermanyssiae;Ascoidea;Ascidae;Lasioseius;boomsmai;Lasioseius boomsmai;m.fau;assay;SPECIE;251
2666;Arachnida;Acari;Acariformes;Mesostigmata;Monogynaspida;;Gamasina;Dermanyssiae;Ascoidea;Ascidae;Lasioseius;boomsmai;Lasioseius boomsmai;mites;assay;SPECIE;251
2667;Arachnida;Acari;Acariformes;Mesostigmata;Monogynaspida;;Gamasina;Dermanyssiae;Ascoidea;Ascidae;Lasioseius;boomsmai;Lasioseius boomsmai;coll.;assay;SPECIE;251
2668;Arachnida;Acari;Acariformes;Mesostigmata;Monogynaspida;;Gamasina;Dermanyssiae;Ascoidea;Ascidae;Lasioseius;queenlandicus;Lasioseius queenlandicus;m.fau;assay;SPECIE;251
2669;Arachnida;Acari;Acariformes;Mesostigmata;Monogynaspida;;Gamasina;Dermanyssiae;Ascoidea;Ascidae;Lasioseius;queenlandicus;Lasioseius queenlandicus;coll.;assay;SPECIE;251
2670;Arachnida;Acari;Acariformes;Mesostigmata;Monogynaspida;;Gamasina;Dermanyssiae;Ascoidea;Ascidae;Lasioseius;queenlandicus;Lasioseius queenlandicus;mites;assay;SPECIE;251
2671;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Dermanyssoidea;Laelapidae;Cosmolaelaps;multicetosus;Cosmolaelaps multicetosus;m.fau;assay;SPECIE;251
2672;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Dermanyssoidea;Laelapidae;Cosmolaelaps;multicetosus;Cosmolaelaps multicetosus;coll.;assay;SPECIE;251
2673;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Dermanyssoidea;Laelapidae;Cosmolaelaps;multicetosus;Cosmolaelaps multicetosus;carrion;assay;SPECIE;251
2674;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Dermanyssoidea;Laelapidae;Androlaelaps;laertes;Androlaelaps laertes;mites;assay;SPECIE;251
2675;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Dermanyssoidea;Laelapidae;Stratiolaelaps;lamigton;Stratiolaelaps lamigton;m.fau;assay;SPECIE;251
2676;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Dermanyssoidea;Laelapidae;Stratiolaelaps;lamigton;Stratiolaelaps lamigton;coll.;assay;SPECIE;251
2677;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Dermanyssoidea;Laelapidae;Stratiolaelaps;lorna;Stratiolaelaps lorna;m.fau;assay;SPECIE;251
2678;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Dermanyssoidea;Laelapidae;Stratiolaelaps;scimitus;Stratiolaelaps scimitus;m.fau;assay;SPECIE;251
2679;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Dermanyssoidea;Leptolaelapidae;Hunteracarus;sp.;Hunteracarus sp.;carrion;assay;GENERA;251
2680;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Dermanyssoidea;Leptolaelapidae;;;LEPTOLAELAPIDAE;m.fau;assay;FAMILY;251
2681;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Dermanyssoidea;Leptolaelapidae;;;LEPTOLAELAPIDAE;carrion;assay;FAMILY;251
2682;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Eviphidoidea;Macrochelidae;Macrocheles;faveolus;Macrocheles faveolus;eggs;assay;SPECIE;251
2683;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Eviphidoidea;Macrochelidae;Macrocheles;novaezendelizae;Macrocheles novaezendelizae;m.fau;assay;SPECIE;251
2684;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Eviphidoidea;Macrochelidae;Macrocheles;novaezendelizae;Macrocheles novaezendelizae;coll.;assay;SPECIE;251
2685;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Eviphidoidea;Macrochelidae;Macrocheles;novaezendelizae;Macrocheles novaezendelizae;eggs;assay;SPECIE;251
2686;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Eviphidoidea;Macrochelidae;Macrocheles;spiculata;Macrocheles spiculata;m.fau;assay;SPECIE;251
2687;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Eviphidoidea;Macrochelidae;Macrocheles;spiculata;Macrocheles spiculata;mites;assay;SPECIE;251
2688;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Ologamasidae;Acugamasus;semipunctatus;Acugamasus semipunctatus;mites;assay;SPECIE;251
2689;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Ologamasidae;Antennolaelaps;sp.;Antennolaelaps sp.;m.fau;assay;GENERA;251
2690;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Ologamasidae;Antennolaelaps;sp.;Antennolaelaps sp.;coll.;assay;GENERA;251
2691;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Ologamasidae;Antennolaelaps;sp.;Antennolaelaps sp.;mites;assay;GENERA;251
2692;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Ologamasidae;Athiasella;dentata;Athiasella dentata;m.fau;assay;SPECIE;251
2693;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Ologamasidae;Athiasella;dentata;Athiasella dentata;coll.;assay;SPECIE;251
2694;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Ologamasidae;Athiasella;dentata;Athiasella dentata;mites;assay;SPECIE;251
2695;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Ologamasidae;Athiasella;dentata;Athiasella dentata;carrion;assay;SPECIE;251
2696;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Ologamasidae;Caliphis;novaezendelizae;Caliphis novaezendelizae;m.fau;assay;SPECIE;251
2697;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Ologamasidae;Caliphis;novaezendelizae;Caliphis novaezendelizae;mites;assay;SPECIE;251
2698;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Ologamasidae;Caliphis;queenlandiscus;Caliphis queenlandiscus;m.fau;assay;SPECIE;251
2699;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Ologamasidae;Caliphis;queenlandiscus;Caliphis queenlandiscus;coll.;assay;SPECIE;251
2700;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Ologamasidae;Caliphis;queenlandiscus;Caliphis queenlandiscus;mites;assay;SPECIE;251
2701;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Ologamasidae;Caliphis;queenlandiscus;Caliphis queenlandiscus;carrion;assay;SPECIE;251
2702;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Ologamasidae;Euepicriurus;filamentosus;Euepicriurus filamentosus;coll.;assay;SPECIE;251
2703;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Ologamasidae;Euepicriurus;filamentosus;Euepicriurus filamentosus;mites;assay;SPECIE;251
2704;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Ologamasidae;Euepicriurus;filamentosus;Euepicriurus filamentosus;carrion;assay;SPECIE;251
2705;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Ologamasidae;Gamasellus;concinnus;Gamasellus concinnus;coll.;assay;SPECIE;251
2706;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Ologamasidae;Gamasellus;concinnus;Gamasellus concinnus;mites;assay;SPECIE;251
2707;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Ologamasidae;Gamasellus;tragardhi;Gamasellus tragardhi;coll.;assay;SPECIE;251
2708;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Ologamasidae;Gamasellus;tragardhi;Gamasellus tragardhi;mites;assay;SPECIE;251
2709;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Ologamasidae;Gamasellus;tragardhi;Gamasellus tragardhi;carrion;assay;SPECIE;251
2710;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Ologamasidae;Gamasellus;discutatus;Gamasellus discutatus;m.fau;assay;SPECIE;251
2711;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Ologamasidae;Gamasellus;discutatus;Gamasellus discutatus;coll.;assay;SPECIE;251
2712;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Ologamasidae;Gamasiphis;fornicatus;Gamasiphis fornicatus;m.fau;assay;SPECIE;251
2713;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Ologamasidae;Gamasiphis;fornicatus;Gamasiphis fornicatus;coll.;assay;SPECIE;251
2714;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Ologamasidae;Gamasiphis;fornicatus;Gamasiphis fornicatus;mites;assay;SPECIE;251
2715;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Ologamasidae;Gamasiphis;saccus;Gamasiphis saccus;carrion;assay;SPECIE;251
2716;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Ologamasidae;Gamasiphis;australicus;Gamasiphis australicus;m.fau;assay;SPECIE;251
2717;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Ologamasidae;Gamasiphis;australicus;Gamasiphis australicus;mites;assay;SPECIE;251
2718;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Ologamasidae;Gamasiphis;australicus;Gamasiphis australicus;carrion;assay;SPECIE;251
2719;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Ologamasidae;Gamasiphoides;propinquus;Gamasiphoides propinquus;mites;assay;SPECIE;251
2720;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Ologamasidae;Gamasiphoides;sp.;Gamasiphoides sp.;coll.;assay;GENERA;251
2721;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Ologamasidae;Geogamasus;howardi;Geogamasus howardi;coll.;assay;SPECIE;251
2722;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Ologamasidae;Geogamasus;minimus;Geogamasus minimus;coll.;assay;SPECIE;251
2723;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Ologamasidae;Geogamasus;sp.;Geogamasus sp.;m.fau;assay;GENERA;251
2724;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Ologamasidae;Geogamasus;sp.;Geogamasus sp.;coll.;assay;GENERA;251
2725;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Ologamasidae;Laelaptiela;anomala;Laelaptiela anomala;m.fau;assay;SPECIE;251
2726;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Ologamasidae;Laelaptiela;anomala;Laelaptiela anomala;coll.;assay;SPECIE;251
2727;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Ologamasidae;Laelaptiela;anomala;Laelaptiela anomala;mites;assay;SPECIE;251
2728;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;;Rhodacaroidea;Ologamasidae;Queenslandolaelaps;sp.;Queenslandolaelaps sp.;m.fau;assay;GENERA;251
2729;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Gamasina;Dermanyssiae;Phytoseioidea ;Podocinidae;Podocinum;sp.;Podocinum sp.;m.fau;assay;GENERA;251
2730;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Microgyniina ;;Microgynioidea;Nothogyniidae;Nothogynus;klompeni;Nothogynus klompeni;m.fau;assay;SPECIE;251
2731;Arachnida;Acari;Parasitiformes;Mesostigmata;Sejida;;;;Sejoidea;Sejidae;Epicroseius;sp.;Epicroseius sp.;m.fau;assay;GENERA;251
2732;Arachnida;Acari;Parasitiformes;Mesostigmata;Sejida;;;;Sejoidea;Sejidae;Sejus;sp.;Sejus sp.;m.fau;assay;GENERA;251
2733;Arachnida;Acari;Parasitiformes;Mesostigmata;Sejida;;;;Sejoidea;Sejidae;Sejus;sp.;Sejus sp.;coll.;assay;GENERA;251
2734;Arachnida;Acari;Acariformes;Mesostigmata;Trigynaspida;;Cercomegistina;;Cercomegistoidea;Asternoseiidae;Asternoseius;sp.;Asternoseius sp.;m.fau;assay;GENERA;251
2735;Arachnida;Acari;Acariformes;Mesostigmata;Trigynaspida;;Cercomegistina;;Cercomegistoidea;Asternoseiidae;Asternoseius;sp.;Asternoseius sp.;coll.;assay;GENERA;251
2736;Arachnida;Acari;Acariformes;Mesostigmata;Trigynaspida;;Cercomegistina;;Cercomegistoidea;Asternoseiidae;Asternoseius;sp.;Asternoseius sp.;mites;assay;GENERA;251
2737;Arachnida;Acari;Acariformes;Mesostigmata;Trigynaspida;;Cercomegistina;;Cercomegistoidea;Asternoseiidae;Asternoseius;sp.;Asternoseius sp.;enchy.;assay;GENERA;251
2738;Arachnida;Acari;Parasitiformes;Mesostigmata;Monogynaspida;;Microgyniina ;;Microgynioidea ;Davacaridae;Acanthodavacarus;klompeni;Acanthodavacarus klompeni;m.fau;assay;SPECIE;251
2739;Arachnida;Acari;Parasitiformes;Mesostigmata;Trigynaspida;;Antennophorina;;Fedrizzioidea;Fedriziidae;Fedrizzia;grossipes;Fedrizzia grossipes;m.fau;assay;SPECIE;251
2740;Arachnida;Acari;Parasitiformes;Mesostigmata;Trigynaspida;;Antennophorina;;Fedrizzioidea;Fedriziidae;Neofedrizzia;camini;Neofedrizzia camini;m.fau;assay;SPECIE;251
2741;Arachnida;Acari;Parasitiformes;Mesostigmata;Trigynaspida;;Antennophorina;;Fedrizzioidea;Fedriziidae;Neofedrizzia;camini;Neofedrizzia camini;carrion;assay;SPECIE;251
2742;Arachnida;Acari;Parasitiformes;Mesostigmata;Trigynaspida;;Cercomegistina;;Cercomegistoidea;Saltiseiidae;Saltiseius;hunteri;Saltiseius hunteri;m.fau;assay;SPECIE;251
2743;Arachnida;Acari;Parasitiformes;Mesostigmata;Trigynaspida;;Antennophorina;;Celaenopsoidea;Triplogyniidae;Funkotriplogynium;iagobadius;Funkotriplogynium iagobadius;m.fau;assay;SPECIE;251
2744;Arachnida;Acari;Parasitiformes;Mesostigmata;Trigynaspida;;Antennophorina;;Celaenopsoidea;Triplogyniidae;Funkotriplogynium;iagobadius;Funkotriplogynium iagobadius;coll.;assay;SPECIE;251
2745;Arachnida;Acari;Parasitiformes;Mesostigmata;Trigynaspida;;Antennophorina;;Celaenopsoidea;Triplogyniidae;Funkotriplogynium;iagobadius;Funkotriplogynium iagobadius;mites;assay;SPECIE;251
2746;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Onychiuridae;Onychiurus;procampatus;Onychiurus procampatus;sap. fun.;gut;SPECIE;252
2747;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Hypogastruroidea;Hypogastruridae;Gomphiocephalus;hodgsoni;Gomphiocephalus hodgsoni;sap. fun.;gut;SPECIE;253
2748;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Hypogastruroidea;Hypogastruridae;Gomphiocephalus;hodgsoni;Gomphiocephalus hodgsoni;bac.;gut;SPECIE;253
2749;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Hypogastruroidea;Hypogastruridae;Gomphiocephalus;hodgsoni;Gomphiocephalus hodgsoni;plant;gut;SPECIE;253
2750;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Hypogastruroidea;Hypogastruridae;Gomphiocephalus;hodgsoni;Gomphiocephalus hodgsoni;humus;gut;SPECIE;253
2751;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Hypogastruroidea;Hypogastruridae;Gomphiocephalus;hodgsoni;Gomphiocephalus hodgsoni;carrion;gut;SPECIE;253
2752;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Hypogastruroidea;Hypogastruridae;Hypogastrura;tullbergi;Hypogastrura tullbergi;litter;gut;SPECIE;254
2753;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Hypogastruroidea;Hypogastruridae;Hypogastrura;tullbergi;Hypogastrura tullbergi;sap. fun.;gut;SPECIE;254
2754;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Hypogastruroidea;Hypogastruridae;Hypogastrura;tullbergi;Hypogastrura tullbergi;carrion;gut;SPECIE;254
2755;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Hypogastruroidea;Hypogastruridae;Hypogastrura;tullbergi;Hypogastrura tullbergi;humus;gut;SPECIE;254
2756;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Onychiuridae;Onychiurus;furcifer;Onychiurus furcifer;litter;gut;SPECIE;254
2757;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Onychiuridae;Onychiurus;furcifer;Onychiurus furcifer;sap. fun.;gut;SPECIE;254
2758;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Onychiuridae;Onychiurus;furcifer;Onychiurus furcifer;carrion;gut;SPECIE;254
2759;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Onychiuridae;Onychiurus;furcifer;Onychiurus furcifer;humus;gut;SPECIE;254
2760;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Onychiuridae;Onychiurus;armatus;Onychiurus armatus;litter;gut;SPECIE;254
2761;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Onychiuridae;Onychiurus;armatus;Onychiurus armatus;sap. fun.;gut;SPECIE;254
2762;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Onychiuridae;Onychiurus;variabilis;Onychiurus variabilis;litter;gut;SPECIE;254
2763;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Onychiuridae;Onychiurus;variabilis;Onychiurus variabilis;sap. fun.;gut;SPECIE;254
2764;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Tullbergiidae;Tullbergia;callipygos;Tullbergia callipygos;litter;gut;SPECIE;254
2765;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Tullbergiidae;Tullbergia;callipygos;Tullbergia callipygos;sap. fun.;gut;SPECIE;254
2766;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Tullbergiidae;Tullbergia;callipygos;Tullbergia callipygos;humus;gut;SPECIE;254
2767;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Entomobrydae;Lepidorcyrtus;lignorum;Lepidorcyrtus lignorum;sap. fun.;gut;SPECIE;254
2768;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Entomobrydae;Lepidorcyrtus;lignorum;Lepidorcyrtus lignorum;litter;gut;SPECIE;254
2769;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Tomoceridae;Tomocerus;minor;Tomocerus minor;litter;gut;SPECIE;254
2770;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Tomoceridae;Tomocerus;minor;Tomocerus minor;sap. fun.;gut;SPECIE;254
2771;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Tomoceridae;Tomocerus;minor;Tomocerus minor;carrion;gut;SPECIE;254
2772;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Tomoceridae;Tomocerus;flavescens;Tomocerus flavescens;litter;gut;SPECIE;254
2773;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Tomoceridae;Tomocerus;flavescens;Tomocerus flavescens;sap. fun.;gut;SPECIE;254
2774;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Tomoceridae;Tomocerus;flavescens;Tomocerus flavescens;carrion;gut;SPECIE;254
2775;Entognatha;Collembola;;Symphypleona;;;;;;Sminthuridae;Bourletiella;hortensis;Bourletiella hortensis;litter;gut;SPECIE;254
2776;Entognatha;Collembola;;Symphypleona;;;;;;Sminthuridae;Bourletiella;hortensis;Bourletiella hortensis;sap. fun.;gut;SPECIE;254
2777;Entognatha;Collembola;;Symphypleona;;;;;;Sminthuridae;Bourletiella;hortensis;Bourletiella hortensis;carrion;gut;SPECIE;254
2778;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Tomoceridae;Tomocerus;varius;Tomocerus varius;litter;gut;SPECIE;254
2779;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Tomoceridae;Tomocerus;varius;Tomocerus varius;sap. fun.;gut;SPECIE;254
2780;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Tomoceridae;Tomocerus;varius;Tomocerus varius;carrion;gut;SPECIE;254
2781;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Tomoceridae;Tomocerus;varius;Tomocerus varius;humus;gut;SPECIE;254
2782;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Isotomidae;Isotoma;carpenteri;Isotoma carpenteri;litter;gut;SPECIE;254
2783;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Isotomidae;Isotoma;carpenteri;Isotoma carpenteri;sap. fun.;gut;SPECIE;254
2784;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Isotomidae;Isotoma;carpenteri;Isotoma carpenteri;carrion;gut;SPECIE;254
2785;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Isotomidae;Isotoma;carpenteri;Isotoma carpenteri;humus;gut;SPECIE;254
2786;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Isotomidae;Folsomia;octoculata;Folsomia octoculata;litter;gut;SPECIE;254
2787;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Isotomidae;Folsomia;octoculata;Folsomia octoculata;sap. fun.;gut;SPECIE;254
2788;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Isotomidae;Folsomia;octoculata;Folsomia octoculata;carrion;gut;SPECIE;254
2789;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Isotomidae;Folsomia;octoculata;Folsomia octoculata;humus;gut;SPECIE;254
2790;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Onychiuridae;Onychiurus;decemsetosus;Onychiurus decemsetosus;litter;gut;SPECIE;254
2791;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Onychiuridae;Onychiurus;decemsetosus;Onychiurus decemsetosus;sap. fun.;gut;SPECIE;254
2792;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Onychiuridae;Onychiurus;decemsetosus;Onychiurus decemsetosus;carrion;gut;SPECIE;254
2793;Entognatha;Collembola;;Arthropleona;Poduromorpha;;;;Onychiuroidea;Onychiuridae;Onychiurus;decemsetosus;Onychiurus decemsetosus;humus;gut;SPECIE;254
2794;Entognatha;Collembola;;Arthropleona;Entomobryomorpha;;;;Entomobryoidea;Entomobrydae;Sinella;coeca;Sinella coeca;carrion;f.p.;SPECIE;255
